user_id,plan_start_date,plan_end_date,churned,MRR
2732,,11/21/2025,,0.0
2733,2024-01-02,2024-08-29,Y,0.0
2734,2024-01-18,2025-11-08,N,49.0
2735,2024-01-28,,N,0.0
2736,2024-01-31,2025-10-22,N,0.0
2737,2024-01-13,2024-12-08,Y,59.0
2738,,03/26/2025,Y,149.0
2739,2024-01-25,08/17/2025,Y,99.0
2740,2024-01-28,11/18/2025,Y,29.0
2741,2024-01-02,,N,49.0
2742,2024-01-03,2025-04-27,Y,0.0
2743,2024-01-03,08/25/2025,N,0.0
2744,,,N,0.0
2745,2024-01-15,,N,0.0
2746,2024-01-03,,Y,39.0
2747,2024-01-12,2024-06-10,Y,0.0
2748,2024-01-15,,Y,29.0
2749,2024-01-02,05/01/2024,N,0.0
2750,2024-01-11,07/04/2025,N,79.0
2751,,2024-06-29,Y,29.0
2752,2024-01-07,,Y,59.0
2753,2024-01-12,,Y,49.0
2754,2024-01-10,,N,0.0
2755,,11/21/2025,Y,149.0
2756,,,N,0.0
2757,2024-01-06,08/03/2024,Y,0.0
2758,,10/27/2024,N,79.0
2759,2024-01-27,,Y,0.0
2760,2024-01-15,07/13/2024,Y,0.0
2761,2024-01-26,04/20/2025,Y,49.0
2762,2024-01-16,2024-07-14,N,149.0
2763,2024-01-14,11/04/2025,N,49.0
2764,2024-01-18,2025-09-09,N,99.0
2765,2024-01-23,09/19/2024,N,0.0
2766,2024-01-05,,Y,29.0
2767,2024-01-02,2025-03-27,Y,0.0
2768,2024-01-06,12/31/2024,N,0.0
2769,2024-01-05,2025-09-26,N,0.0
2770,2024-01-14,2025-11-04,N,
2771,2024-01-11,,Y,0.0
2772,2024-01-24,,N,
2773,2024-01-14,01/08/2025,Y,99.0
2774,2024-01-12,2026-01-01,Y,0.0
2775,2024-01-07,,Y,0.0
2776,2024-01-02,02/25/2025,,29.0
2777,2024-01-24,2025-08-16,Y,0.0
2778,2024-01-02,,Y,0.0
2779,,2025-11-21,N,0.0
2780,2024-01-16,10/07/2025,,0.0
2781,2024-01-03,,N,59.0
2782,2024-01-13,11/08/2024,Y,0.0
2783,2024-01-12,,N,0.0
2784,2024-01-07,,Y,0.0
2785,2024-01-27,2025-09-18,N,0.0
2786,2024-01-05,,Y,79.0
2787,2024-01-04,10/30/2024,Y,149.0
2788,2024-01-09,,N,0.0
2789,2024-01-28,2026-01-17,N,59.0
2790,2024-01-22,,N,0.0
2791,2024-01-01,,Y,29.0
2792,2024-01-28,03/23/2025,N,0.0
2793,2024-01-08,2025-09-29,Y,0.0
2794,2024-01-14,2024-11-09,,0.0
2795,2024-01-30,,Y,0.0
2796,2024-01-14,2025-10-05,N,0.0
2797,2024-01-23,,Y,0.0
2798,2024-01-20,05/14/2025,N,149.0
2799,2024-01-28,2024-04-27,Y,0.0
2800,2024-01-25,08/17/2025,N,0.0
2801,2024-01-23,,Y,0.0
2802,,06/24/2025,N,39.0
2803,2024-01-16,2024-04-15,N,99.0
2804,2024-01-05,,N,59.0
2805,2024-01-30,,N,79.0
2806,2024-01-29,,N,99.0
2807,2024-01-22,2025-01-16,N,79.0
2808,2024-01-13,2025-08-05,Y,0.0
2809,2024-01-14,12/09/2024,N,0.0
2810,2024-01-07,,Y,0.0
2811,2024-01-03,08/30/2024,N,59.0
2812,2024-01-06,2024-09-02,Y,0.0
2813,2024-01-03,04/02/2024,N,29.0
2814,2024-01-09,2025-01-03,N,149.0
2815,2024-01-25,09/21/2024,Y,0.0
2816,2024-01-13,09/04/2025,N,49.0
2817,2024-01-28,,N,0.0
2818,2024-01-13,,N,39.0
2819,2024-01-14,,Y,0.0
2820,2024-01-06,,Y,0.0
2821,2024-01-30,,Y,29.0
2822,2024-01-10,12/30/2025,Y,0.0
2823,2024-01-30,01/19/2026,Y,79.0
2824,2024-01-03,2025-03-28,,149.0
2825,2024-01-12,,Y,0.0
2826,2024-01-07,2025-05-01,N,0.0
2827,2024-01-09,12/04/2024,Y,39.0
2828,2024-01-14,2024-10-10,N,0.0
2829,,07/29/2024,N,0.0
2830,2024-01-02,2024-09-28,N,0.0
2831,2024-01-05,2024-09-01,Y,49.0
2832,2024-01-11,2025-11-01,Y,39.0
2833,2024-01-03,,Y,0.0
2834,2024-01-15,2025-01-09,Y,79.0
2835,2024-01-01,,Y,0.0
2836,2024-01-12,2025-05-06,Y,0.0
2837,2024-01-02,12/22/2025,N,0.0
2838,2024-01-10,,Y,49.0
2839,2024-01-06,,N,79.0
2840,2024-01-04,10/25/2025,Y,29.0
2841,2024-01-26,,N,0.0
2842,2024-01-06,2024-10-02,N,0.0
2843,2024-01-05,2025-06-28,Y,59.0
2844,2024-01-28,,N,
2845,2024-01-22,10/13/2025,N,149.0
2846,2024-01-07,,N,0.0
2847,2024-01-06,2025-06-29,N,0.0
2848,2024-01-07,12/02/2024,N,0.0
2849,2024-01-26,,N,0.0
2850,2024-01-28,2024-05-27,Y,0.0
2851,2024-01-13,09/04/2025,N,0.0
2852,2024-01-06,,Y,29.0
2853,2024-01-30,2025-07-23,N,0.0
2854,2024-01-24,01/18/2025,N,0.0
2855,2024-01-27,2026-01-16,Y,99.0
2856,2024-01-14,09/05/2025,Y,49.0
2857,2024-01-31,08/23/2025,N,0.0
2858,2024-01-28,,N,29.0
2859,2024-01-30,,Y,149.0
2860,2024-01-14,,N,29.0
2861,2024-01-28,,Y,0.0
2862,2024-01-12,2025-09-03,N,0.0
2863,2024-01-08,,N,29.0
2864,2024-01-14,09/05/2025,Y,0.0
2865,2024-01-16,,N,0.0
2866,2024-01-13,2024-12-08,Y,59.0
2867,2024-01-22,2025-08-14,N,
2868,2024-01-02,07/30/2024,Y,39.0
2869,2024-01-21,,N,49.0
2870,2024-01-31,10/27/2024,Y,149.0
2871,2024-01-29,,N,0.0
2872,2024-01-09,2025-02-02,N,0.0
2873,2024-01-27,,N,0.0
2874,2024-01-20,2024-07-18,Y,99.0
2875,2024-01-14,2025-01-08,Y,49.0
2876,2024-01-11,,Y,0.0
2877,2024-01-06,03/01/2025,Y,29.0
2878,2024-01-30,2025-07-23,Y,0.0
2879,2024-01-01,05/30/2024,Y,0.0
2880,2024-01-22,01/11/2026,Y,0.0
2881,2024-01-24,2025-01-18,Y,39.0
2882,2024-01-04,2025-03-29,Y,0.0
2883,2024-01-12,,Y,
2884,2024-01-05,05/29/2025,N,149.0
2885,2024-01-06,2024-10-02,Y,59.0
2886,2024-01-23,12/18/2024,N,149.0
2887,2024-01-25,,N,0.0
2888,2024-01-01,,N,79.0
2889,2024-01-14,,Y,29.0
2890,2024-01-17,,Y,149.0
2891,2024-01-09,2025-06-02,Y,0.0
2892,2024-01-01,2024-08-28,Y,79.0
2893,2024-01-30,,N,149.0
2894,2024-01-13,2025-04-07,N,149.0
2895,2024-01-14,07/07/2025,Y,59.0
2896,2024-01-19,,Y,0.0
2897,2024-01-24,2025-04-18,N,59.0
2898,2024-01-22,06/15/2025,N,59.0
2899,2024-01-20,,Y,0.0
2900,2024-01-27,2025-08-19,Y,99.0
2901,2024-01-13,,Y,0.0
2902,2024-01-31,2025-06-24,Y,59.0
2903,2024-01-03,02/26/2025,Y,0.0
2904,2024-01-22,2025-12-12,N,0.0
2905,2024-01-19,,Y,49.0
2906,2024-01-01,,N,79.0
2907,2024-01-14,2025-11-04,Y,0.0
2908,2024-01-09,2025-02-02,N,99.0
2909,2024-01-26,,N,0.0
2910,2024-01-28,,Y,149.0
2911,2024-01-30,,N,99.0
2912,2024-01-05,08/02/2024,Y,0.0
2913,2024-01-15,2024-12-10,Y,0.0
2914,2024-01-17,2024-08-14,Y,39.0
2915,2024-01-06,2025-08-28,N,0.0
2916,2024-01-12,2025-04-06,Y,99.0
2917,2024-01-31,12/26/2024,Y,99.0
2918,2024-01-25,2026-01-14,Y,79.0
2919,2024-01-11,2025-10-02,Y,79.0
2920,2024-01-28,09/24/2024,Y,0.0
2921,,2024-10-27,Y,0.0
2922,2024-01-14,,N,99.0
2923,2024-01-27,04/21/2025,Y,59.0
2924,2024-01-01,05/25/2025,N,0.0
2925,2024-01-20,2025-07-13,N,39.0
2926,2024-01-01,,Y,39.0
2927,2024-01-24,,Y,0.0
2928,2024-01-18,2025-05-12,Y,0.0
2929,2024-01-20,2025-04-14,N,149.0
2930,2024-01-21,2025-11-11,Y,79.0
2931,2024-01-27,11/22/2024,N,99.0
2932,,,N,0.0
2933,2024-01-14,2025-08-06,Y,99.0
2934,2024-01-18,,N,0.0
2935,2024-01-01,,N,0.0
2936,2024-01-10,2025-02-03,Y,99.0
2937,,,Y,79.0
2938,2024-01-13,,Y,29.0
2939,2024-01-16,2024-11-11,N,
2940,2024-01-25,,N,0.0
2941,2024-01-29,,N,0.0
2942,2024-01-02,,N,59.0
2943,2024-01-30,,Y,
2944,2024-01-08,10/29/2025,Y,0.0
2945,2024-01-20,02/13/2025,N,79.0
2946,2024-01-02,12/27/2024,N,99.0
2947,2024-01-25,2024-07-23,N,0.0
2948,2024-01-23,2025-09-14,N,79.0
2949,2024-01-03,,Y,0.0
2950,2024-01-04,04/03/2024,Y,0.0
2951,2024-01-18,2025-03-13,Y,0.0
2952,2024-01-03,02/26/2025,N,
2953,2024-01-07,2025-01-31,N,29.0
2954,,2024-11-26,N,39.0
2955,2024-01-12,,Y,0.0
2956,2024-01-16,2024-11-11,N,49.0
2957,2024-01-02,,Y,59.0
2958,2024-01-31,,Y,149.0
2959,2024-01-06,,N,59.0
2960,2024-01-29,2025-02-22,Y,99.0
2961,2024-01-16,,Y,29.0
2962,2024-01-02,2024-08-29,Y,79.0
2963,2024-01-26,01/20/2025,N,0.0
2964,2024-01-27,,,0.0
2965,2024-01-06,,Y,0.0
2966,2024-01-03,,N,0.0
2967,2024-01-04,2025-02-27,Y,49.0
2968,2024-01-18,2024-04-17,N,39.0
2969,2024-01-07,2024-09-03,N,
2970,2024-01-26,01/20/2025,N,39.0
2971,2024-01-24,06/17/2025,N,29.0
2972,2024-01-23,2024-07-21,N,0.0
2973,2024-01-10,03/05/2025,Y,0.0
2974,2024-01-15,09/06/2025,Y,99.0
2975,2024-01-12,12/07/2024,Y,0.0
2976,2024-01-11,,N,0.0
2977,2024-01-14,,Y,0.0
2978,2024-01-22,,Y,0.0
2979,2024-01-28,,N,99.0
2980,,09/22/2025,N,29.0
2981,2024-01-16,,Y,0.0
2982,2024-01-05,,Y,59.0
2983,2024-01-02,2024-10-28,Y,0.0
2984,,12/21/2025,Y,0.0
2985,2024-01-14,12/09/2024,Y,79.0
2986,2024-01-17,01/06/2026,N,0.0
2987,2024-01-09,,Y,39.0
2988,2024-01-01,2025-12-21,N,39.0
2989,2024-01-14,,N,29.0
2990,2024-01-14,2025-03-09,N,0.0
2991,2024-01-16,10/07/2025,Y,59.0
2992,2024-01-04,07/27/2025,N,0.0
2993,2024-01-25,2024-04-24,Y,0.0
2994,,2024-12-26,Y,0.0
2995,2024-01-25,04/19/2025,N,29.0
2996,2024-01-14,2024-08-11,,0.0
2997,2024-01-16,11/06/2025,Y,29.0
2998,2024-01-14,07/07/2025,Y,0.0
2999,2024-01-18,2024-11-13,N,0.0
3000,2024-01-31,2026-01-20,N,29.0
3001,2024-01-30,02/23/2025,Y,79.0
3002,2024-01-18,2025-09-09,Y,59.0
3003,2024-01-01,2024-03-31,N,0.0
3004,2024-01-10,2024-11-05,Y,149.0
3005,2024-01-21,2024-05-20,Y,149.0
3006,2024-01-01,07/24/2025,N,99.0
3007,2024-01-19,,Y,0.0
3008,2024-01-29,2025-04-23,N,0.0
3009,2024-01-28,2024-09-24,Y,0.0
3010,2024-01-27,2025-04-21,N,49.0
3011,2024-01-20,,N,99.0
3012,2024-01-08,04/07/2024,Y,79.0
3013,2024-01-04,,Y,0.0
3014,2024-01-24,2025-07-17,N,39.0
3015,2024-01-16,2024-08-13,N,0.0
3016,,,N,0.0
3017,2024-01-30,06/23/2025,Y,
3018,2024-01-13,05/12/2024,Y,149.0
3019,2024-01-01,,N,0.0
3020,2024-01-30,2024-07-28,N,49.0
3021,2024-01-05,08/27/2025,Y,0.0
3022,2024-01-06,,N,39.0
3023,2024-01-08,,N,0.0
3024,2024-01-04,,Y,0.0
3025,2024-01-09,11/29/2025,N,59.0
3026,2024-01-11,04/10/2024,Y,79.0
3027,,,N,0.0
3028,2024-01-29,07/27/2024,N,0.0
3029,2024-01-29,,N,0.0
3030,2024-01-07,04/06/2024,Y,0.0
3031,2024-01-05,,N,0.0
3032,2024-01-24,12/19/2024,Y,99.0
3033,2024-01-15,2024-04-14,N,0.0
3034,2024-01-30,11/20/2025,Y,49.0
3035,2024-01-31,01/20/2026,N,59.0
3036,2024-01-09,2025-08-01,Y,99.0
3037,2024-01-10,03/05/2025,Y,0.0
3038,2024-01-12,,Y,0.0
3039,2024-01-02,,Y,149.0
3040,2024-01-22,2024-04-21,Y,0.0
3041,2024-01-29,10/20/2025,Y,0.0
3042,2024-01-29,2024-10-25,N,0.0
3043,2024-01-19,2024-07-17,Y,59.0
3044,2024-01-19,2024-07-17,N,29.0
3045,2024-01-21,2024-05-20,Y,29.0
3046,2024-01-07,2025-05-01,N,79.0
3047,2024-01-01,2025-01-25,N,0.0
3048,2024-01-31,,Y,79.0
3049,,2024-05-30,Y,0.0
3050,2024-01-05,,Y,59.0
3051,2024-01-25,,Y,0.0
3052,2024-01-11,,Y,39.0
3053,2024-01-09,08/06/2024,N,0.0
3054,2024-01-29,2025-09-20,N,0.0
3055,2024-01-28,2024-08-25,Y,0.0
3056,2024-01-08,2024-09-04,Y,59.0
3057,2024-01-31,10/27/2024,N,99.0
3058,2024-01-01,2024-07-29,N,0.0
3059,2024-01-20,,Y,49.0
3060,,,Y,79.0
3061,,,Y,29.0
3062,,2025-05-25,Y,29.0
3063,2024-01-26,,N,39.0
3064,2024-01-21,,N,49.0
3065,2024-01-12,05/06/2025,Y,0.0
3066,2024-01-16,,Y,149.0
3067,2024-01-13,07/06/2025,N,0.0
3068,2024-01-03,2025-08-25,Y,
3069,2024-01-31,01/20/2026,Y,0.0
3070,2024-01-16,11/06/2025,Y,0.0
3071,2024-01-15,02/08/2025,N,49.0
3072,2024-01-30,,Y,0.0
3073,2024-01-17,,Y,
3074,2024-01-14,05/13/2024,Y,99.0
3075,2024-01-22,2024-09-18,Y,0.0
3076,2024-01-22,2025-10-13,Y,29.0
3077,,07/29/2024,Y,0.0
3078,2024-01-03,05/02/2024,Y,0.0
3079,2024-01-14,,Y,0.0
3080,2024-01-31,07/24/2025,Y,0.0
3081,2024-01-31,,N,0.0
3082,2024-01-14,2025-02-07,N,
3083,2024-01-20,2024-11-15,Y,79.0
3084,2024-01-21,,N,79.0
3085,2024-01-20,2025-08-12,N,99.0
3086,2024-01-27,08/19/2025,Y,29.0
3087,2024-01-12,2025-12-02,N,149.0
3088,2024-01-14,,Y,39.0
3089,2024-01-28,,Y,0.0
3090,2024-01-21,,Y,0.0
3091,2024-01-07,,N,0.0
3092,2024-01-05,08/02/2024,N,99.0
3093,2024-01-09,,Y,0.0
3094,2024-01-13,2024-08-10,N,0.0
3095,2024-01-21,,N,39.0
3096,2024-01-13,02/06/2025,N,0.0
3097,2024-01-24,,Y,0.0
3098,2024-01-01,2024-07-29,Y,59.0
3099,2024-01-02,02/25/2025,Y,99.0
3100,2024-01-04,2024-12-29,Y,79.0
3101,2024-01-29,01/23/2025,Y,0.0
3102,2024-01-14,,Y,29.0
3103,2024-01-16,,N,0.0
3104,2024-01-08,2025-04-02,Y,99.0
3105,2024-01-05,11/30/2024,Y,149.0
3106,2024-01-02,07/25/2025,N,59.0
3107,2024-01-31,02/24/2025,N,0.0
3108,2024-01-06,06/04/2024,N,0.0
3109,2024-01-26,01/15/2026,,0.0
3110,2024-01-23,2024-06-21,Y,0.0
3111,2024-01-30,,Y,0.0
3112,2024-01-04,,Y,29.0
3113,2024-01-21,2024-06-19,N,29.0
3114,2024-01-27,2024-10-23,N,29.0
3115,2024-01-01,,N,99.0
3116,2024-01-24,01/18/2025,Y,0.0
3117,,03/26/2025,N,0.0
3118,2024-01-06,,N,0.0
3119,2024-01-23,,N,0.0
3120,2024-01-11,08/08/2024,N,79.0
3121,2024-01-21,,N,0.0
3122,2024-01-28,11/18/2025,N,49.0
3123,2024-01-17,2024-10-13,,99.0
3124,2024-01-18,08/15/2024,N,0.0
3125,2024-01-26,02/19/2025,N,99.0
3126,2024-01-19,2024-08-16,N,0.0
3127,2024-01-28,2024-07-26,Y,149.0
3128,2024-01-23,2024-12-18,Y,0.0
3129,2024-01-12,,N,79.0
3130,2024-01-20,12/15/2024,Y,39.0
3131,2024-01-26,2024-06-24,N,59.0
3132,2024-01-30,10/26/2024,N,49.0
3133,2024-01-31,2024-12-26,Y,0.0
3134,2024-01-20,,N,79.0
3135,2024-01-22,2024-12-17,N,59.0
3136,,2024-04-30,N,0.0
3137,2024-01-08,2025-02-01,Y,59.0
3138,2024-01-05,2025-10-26,N,49.0
3139,2024-01-28,2024-11-23,N,0.0
3140,2024-01-04,,N,29.0
3141,2024-01-29,,N,99.0
3142,2024-01-28,07/21/2025,N,79.0
3143,2024-01-05,,Y,0.0
3144,2024-01-25,2024-05-24,N,39.0
3145,2024-01-18,2025-05-12,N,0.0
3146,2024-01-16,08/08/2025,N,59.0
3147,2024-01-17,2024-06-15,Y,39.0
3148,2024-01-22,06/20/2024,Y,0.0
3149,2024-01-17,04/11/2025,Y,
3150,2024-01-26,,Y,99.0
3151,2024-01-25,2026-01-14,N,39.0
3152,2024-01-09,,Y,0.0
3153,2024-01-03,08/30/2024,N,0.0
3154,2024-01-03,03/28/2025,N,149.0
3155,2024-01-02,,Y,59.0
3156,2024-01-22,2024-06-20,Y,0.0
3157,2024-01-06,10/02/2024,Y,0.0
3158,2024-01-12,01/06/2025,N,29.0
3159,2024-01-25,07/18/2025,N,99.0
3160,2024-01-14,,N,0.0
3161,2024-01-05,2024-06-03,,49.0
3162,,10/27/2024,Y,0.0
3163,2024-01-16,04/10/2025,Y,0.0
3164,2024-01-27,2024-04-26,N,0.0
3165,2024-01-03,2024-11-28,Y,0.0
3166,2024-01-03,05/27/2025,Y,0.0
3167,2024-01-25,,Y,0.0
3168,2024-01-21,11/11/2025,N,
3169,2024-01-16,2025-06-09,N,99.0
3170,2024-01-29,,N,0.0
3171,2024-01-18,2025-06-11,Y,59.0
3172,2024-01-12,2025-09-03,N,99.0
3173,2024-01-20,2025-06-13,N,0.0
3174,,07/24/2025,Y,0.0
3175,2024-01-19,08/11/2025,N,0.0
3176,2024-01-14,,N,59.0
3177,2024-01-12,,Y,99.0
3178,2024-01-18,,N,0.0
3179,2024-01-05,06/03/2024,Y,0.0
3180,2024-01-24,2024-09-20,N,0.0
3181,2024-01-22,2025-08-14,Y,0.0
3182,2024-01-03,,N,29.0
3183,,,Y,0.0
3184,2024-01-10,10/31/2025,Y,29.0
3185,2024-01-13,2025-08-05,Y,0.0
3186,2024-01-07,08/04/2024,N,0.0
3187,2024-01-28,2024-12-23,Y,0.0
3188,,2024-12-26,N,0.0
3189,2024-01-12,2025-06-05,N,0.0
3190,2024-01-16,2024-09-12,N,0.0
3191,,,,99.0
3192,2024-01-22,09/13/2025,Y,99.0
3193,2024-01-13,12/08/2024,Y,99.0
3194,2024-01-30,2025-12-20,N,0.0
3195,2024-01-10,03/05/2025,Y,0.0
3196,2024-01-22,2025-02-15,Y,99.0
3197,2024-01-04,2024-08-01,Y,59.0
3198,2024-01-02,05/01/2024,Y,0.0
3199,2024-01-29,2024-07-27,Y,39.0
3200,2024-01-03,09/24/2025,N,49.0
3201,2024-01-28,2024-11-23,N,99.0
3202,2024-01-11,2024-07-09,N,0.0
3203,2024-01-27,2025-10-18,N,0.0
3204,2024-01-18,04/17/2024,Y,59.0
3205,2024-01-03,2024-10-29,N,0.0
3206,2024-01-30,12/20/2025,N,0.0
3207,2024-01-04,09/30/2024,Y,79.0
3208,2024-01-11,,Y,0.0
3209,2024-01-10,03/05/2025,Y,0.0
3210,2024-01-26,,N,99.0
3211,2024-01-28,04/27/2024,N,39.0
3212,2024-01-30,,N,29.0
3213,2024-01-01,,N,
3214,2024-01-07,07/05/2024,Y,99.0
3215,2024-01-27,,N,79.0
3216,2024-01-04,,Y,0.0
3217,2024-01-28,10/19/2025,N,39.0
3218,2024-01-12,,N,99.0
3219,2024-01-02,11/22/2025,N,59.0
3220,2024-01-31,2025-09-22,N,0.0
3221,2024-01-24,,N,49.0
3222,2024-01-01,,N,49.0
3223,2024-01-19,2024-04-18,N,0.0
3224,2024-01-27,05/26/2024,Y,29.0
3225,2024-01-10,09/01/2025,N,0.0
3226,2024-01-11,06/09/2024,N,39.0
3227,2024-01-05,,N,0.0
3228,2024-01-21,2024-10-17,Y,99.0
3229,2024-01-08,2024-11-03,N,39.0
3230,2024-01-22,,Y,0.0
3231,2024-01-20,,N,
3232,2024-01-30,,Y,0.0
3233,2024-01-22,,N,0.0
3234,2024-01-17,,Y,0.0
3235,2024-01-14,,Y,39.0
3236,2024-01-30,,Y,29.0
3237,2024-01-15,,N,99.0
3238,2024-01-29,2026-01-18,N,149.0
3239,2024-01-18,,N,59.0
3240,2024-01-27,,N,0.0
3241,2024-01-10,05/09/2024,Y,59.0
3242,2024-01-16,2025-05-10,N,149.0
3243,,,N,49.0
3244,2024-01-09,11/04/2024,Y,0.0
3245,2024-01-25,10/16/2025,Y,29.0
3246,,2025-09-22,Y,149.0
3247,2024-01-13,,Y,0.0
3248,2024-01-15,2025-02-08,N,59.0
3249,2024-01-01,08/23/2025,N,39.0
3250,2024-01-01,12/26/2024,Y,0.0
3251,2024-01-05,,N,0.0
3252,2024-01-16,08/13/2024,Y,0.0
3253,2024-01-11,,Y,79.0
3254,2024-01-09,08/01/2025,N,0.0
3255,2024-01-22,08/19/2024,N,0.0
3256,2024-01-13,,Y,
3257,2024-01-24,,N,49.0
3258,2024-01-24,04/18/2025,Y,0.0
3259,2024-01-30,2025-10-21,Y,0.0
3260,2024-01-04,,Y,49.0
3261,2024-01-16,,N,39.0
3262,2024-01-26,,Y,0.0
3263,2024-01-17,,Y,99.0
3264,,2025-03-26,N,0.0
3265,2024-01-23,2025-01-17,Y,99.0
3266,2024-01-26,2025-06-19,N,59.0
3267,2024-01-16,,N,0.0
3268,2024-01-11,,N,0.0
3269,2024-01-23,,N,149.0
3270,2024-01-17,08/09/2025,Y,39.0
3271,,2024-10-27,Y,59.0
3272,2024-01-11,08/08/2024,N,
3273,,,N,149.0
3274,2024-01-05,2025-03-30,Y,0.0
3275,2024-01-05,,N,0.0
3276,2024-01-19,,N,0.0
3277,2024-01-21,2024-11-16,N,0.0
3278,2024-01-28,01/22/2025,N,39.0
3279,2024-01-30,2025-01-24,Y,79.0
3280,,2025-07-24,N,0.0
3281,2024-01-12,10/03/2025,N,0.0
3282,2024-01-09,2025-01-03,Y,39.0
3283,2024-01-18,2025-06-11,N,99.0
3284,2024-01-10,2025-06-03,N,49.0
3285,2024-01-12,,Y,59.0
3286,,2024-05-30,N,0.0
3287,2024-01-24,,,79.0
3288,2024-01-07,2025-11-27,N,0.0
3289,2024-01-06,04/05/2024,Y,0.0
3290,2024-01-05,,,0.0
3291,2024-01-11,,Y,99.0
3292,2024-01-21,2024-12-16,N,0.0
3293,2024-01-05,2025-07-28,N,99.0
3294,2024-01-15,2026-01-04,Y,59.0
3295,2024-01-12,2025-10-03,Y,0.0
3296,2024-01-13,05/07/2025,Y,59.0
3297,2024-01-30,12/25/2024,N,79.0
3298,2024-01-31,,Y,0.0
3299,2024-01-20,08/12/2025,N,0.0
3300,2024-01-30,,N,0.0
3301,2024-01-26,08/18/2025,Y,0.0
3302,2024-01-28,,Y,99.0
3303,2024-01-26,,Y,0.0
3304,2024-01-31,,N,0.0
3305,2024-01-15,2025-04-09,N,0.0
3306,2024-01-12,10/03/2025,Y,0.0
3307,2024-01-15,2025-08-07,Y,0.0
3308,2024-01-06,2025-09-27,Y,0.0
3309,2024-01-15,09/11/2024,Y,149.0
3310,2024-01-12,04/06/2025,Y,0.0
3311,2024-01-11,2024-04-10,Y,99.0
3312,2024-01-16,,N,0.0
3313,2024-01-07,,Y,39.0
3314,2024-01-25,08/22/2024,Y,99.0
3315,2024-01-03,,Y,0.0
3316,2024-01-08,,N,29.0
3317,2024-01-16,2025-01-10,Y,0.0
3318,2024-01-27,2025-07-20,Y,59.0
3319,2024-01-28,,N,0.0
3320,2024-01-27,2024-09-23,Y,49.0
3321,2024-01-01,,Y,79.0
3322,2024-01-04,,N,0.0
3323,2024-01-25,,Y,149.0
3324,,11/21/2025,N,0.0
3325,2024-01-23,02/16/2025,Y,99.0
3326,2024-01-15,11/05/2025,N,
3327,2024-01-27,06/25/2024,N,0.0
3328,2024-01-16,02/09/2025,N,29.0
3329,2024-01-24,,N,79.0
3330,2024-01-22,2025-12-12,N,0.0
3331,2024-01-12,03/07/2025,N,0.0
3332,,,Y,29.0
3333,2024-01-13,2025-10-04,Y,0.0
3334,2024-01-29,06/22/2025,Y,49.0
3335,2024-01-04,2025-01-28,Y,49.0
3336,2024-01-25,02/18/2025,Y,39.0
3337,2024-01-01,2024-04-30,N,0.0
3338,2024-01-03,,Y,149.0
3339,2024-01-27,2025-03-22,Y,59.0
3340,2024-01-13,,Y,149.0
3341,2024-01-09,,Y,59.0
3342,,08/23/2025,Y,0.0
3343,2024-01-14,2024-11-09,,39.0
3344,2024-01-23,2025-11-13,Y,49.0
3345,2024-01-02,2025-01-26,Y,79.0
3346,2024-01-17,03/12/2025,,39.0
3347,2024-01-17,,N,99.0
3348,2024-01-29,,N,0.0
3349,2024-01-06,2024-04-05,Y,0.0
3350,2024-01-09,,Y,0.0
3351,2024-01-21,05/20/2024,N,0.0
3352,2024-01-06,,N,59.0
3353,2024-01-14,2025-01-08,N,0.0
3354,2024-01-27,,Y,149.0
3355,2024-01-10,,Y,0.0
3356,2024-01-23,2025-04-17,N,0.0
3357,2024-01-08,,Y,149.0
3358,2024-01-15,2024-07-13,Y,0.0
3359,2024-01-20,,N,49.0
3360,2024-01-06,05/30/2025,Y,0.0
3361,2024-01-20,2025-09-11,N,0.0
3362,2024-01-10,,Y,0.0
3363,2024-01-07,,Y,0.0
3364,2024-01-16,2024-07-14,N,49.0
3365,2024-01-01,,Y,49.0
3366,2024-01-19,2025-01-13,Y,0.0
3367,2024-01-24,2025-01-18,N,0.0
3368,2024-01-07,2025-03-02,N,0.0
3369,2024-01-08,11/03/2024,Y,29.0
3370,2024-01-09,,Y,0.0
3371,,2025-10-22,Y,0.0
3372,2024-01-28,2025-06-21,N,29.0
3373,2024-01-12,02/05/2025,Y,39.0
3374,2024-01-23,2024-12-18,N,0.0
3375,2024-01-26,2025-07-19,N,99.0
3376,2024-01-06,,Y,0.0
3377,2024-01-04,,N,149.0
3378,2024-01-12,,N,59.0
3379,2024-01-31,2025-02-24,N,149.0
3380,2024-01-21,2025-09-12,N,0.0
3381,2024-01-07,,Y,
3382,2024-01-15,05/14/2024,Y,0.0
3383,2024-01-03,2025-05-27,Y,149.0
3384,2024-01-14,01/08/2025,N,149.0
3385,2024-01-08,,N,29.0
3386,2024-01-14,10/10/2024,N,
3387,2024-01-14,05/08/2025,Y,
3388,2024-01-31,,Y,29.0
3389,2024-01-25,01/14/2026,Y,0.0
3390,2024-01-25,,N,79.0
3391,2024-01-12,2025-12-02,Y,
3392,2024-01-03,2025-11-23,N,0.0
3393,2024-01-13,01/07/2025,Y,39.0
3394,2024-01-29,05/23/2025,N,0.0
3395,2024-01-15,,N,0.0
3396,2024-01-16,12/11/2024,Y,0.0
3397,2024-01-30,,N,0.0
3398,2024-01-13,,N,99.0
3399,2024-01-25,,Y,0.0
3400,2024-01-12,,N,59.0
3401,2024-01-01,2025-03-26,Y,29.0
