user_id,feature_name,usage_count,date
2436,reports,39.0,2025-05-17
100,export,31.0,2025-07-02
1804,reports,14.0,2025-04-24
3365,dashboard,8.0,2025-11-30
4848,ai_insights,39.0,2025-02-04
1082,dashboard,7.0,2025-10-02
2111,dashboard,13.0,2024-01-02
1351,ai_insights,,2024-05-18
4997,analytics,42.0,2025-09-19
91,export,50.0,06/01/2024
3601,reports,48.0,2024-11-02
1911,analytics,17.0,2024-10-26
1947,dashboard,49.0,2025-11-24
689,ai_insights,44.0,2025-12-25
4189,ai_insights,7.0,2024-12-22
3388,export,,2024-04-18
1563,analytics,28.0,2024-01-10
593,export,1.0,10/03/2024
637,dashboard,26.0,2025-06-29
1360,export,42.0,29-03-2025
1929,reports,23.0,11/01/2024
3841,export,30.0,2025-09-14
3593,export,32.0,2024-08-11
1330,ai_insights,48.0,2024-03-23
3527,ai_insights,6.0,12/21/2024
933,export,44.0,2025-02-03
755,reports,14.0,2024-10-07
508,dashboard,4.0,2024-09-15
4230,export,1.0,2024-10-22
2213,ai_insights,12.0,03/08/2025
1150,dashboard,7.0,2025-11-27
2855,export,43.0,2025-05-05
1445,export,49.0,2025-05-18
3592,dashboard,11.0,2025-06-21
535,analytics,11.0,2025-06-21
1268,analytics,36.0,2024-08-01
1863,ai_insights,,2025-12-12
3445,dashboard,25.0,2025-03-12
1215,ai_insights,,07/18/2024
1602,export,4.0,2024-02-05
2342,export,6.0,2024-11-07
4756,dashboard,5.0,27-01-2024
1951,analytics,3.0,2025-03-12
3742,analytics,33.0,2024-02-09
3801,analytics,30.0,2024-06-29
4106,export,9.0,12/09/2024
700,ai_insights,22.0,2025-02-24
3977,reports,18.0,2024-12-28
3947,export,36.0,2025-10-09
4922,reports,14.0,2024-05-25
1952,dashboard,30.0,2025-03-23
1112,ai_insights,16.0,2024-02-05
2448,analytics,,2024-10-17
110,export,27.0,2025-12-11
2467,reports,4.0,2024-04-30
3317,dashboard,19.0,2025-10-02
943,ai_insights,3.0,2024-03-13
1518,dashboard,9.0,06/06/2024
3729,analytics,24.0,2024-06-11
4292,export,24.0,2024-12-09
1683,export,36.0,2025-04-08
4310,ai_insights,39.0,2025-09-01
517,dashboard,3.0,2025-02-26
2225,reports,44.0,2025-07-16
4607,reports,38.0,2025-08-30
2528,export,21.0,07/31/2025
1788,reports,33.0,2024-06-11
2945,analytics,43.0,2025-02-20
4564,analytics,16.0,2025-03-08
2937,export,46.0,2025-08-20
2422,export,36.0,10/10/2024
4581,export,15.0,2025-12-06
508,export,21.0,2025-08-23
2066,export,49.0,2024-02-23
3701,dashboard,48.0,08/18/2025
301,ai_insights,23.0,2024-09-25
3635,ai_insights,32.0,2025-10-26
3487,export,38.0,2024-05-10
706,dashboard,7.0,2025-12-29
2861,reports,36.0,2024-12-09
2619,analytics,19.0,2025-10-09
1922,ai_insights,32.0,09/21/2024
2386,analytics,19.0,2024-06-20
696,dashboard,12.0,2025-12-19
1827,ai_insights,23.0,06/18/2024
4880,analytics,44.0,2025-03-11
3694,analytics,46.0,2025-02-23
1732,ai_insights,43.0,2025-09-07
3360,export,23.0,
3316,reports,8.0,2025-07-18
2388,export,43.0,2025-03-26
4495,dashboard,4.0,2024-01-28
2450,export,45.0,21-11-2025
4035,analytics,16.0,2024-09-28
3272,dashboard,14.0,2024-04-16
2845,export,12.0,2024-02-15
4225,dashboard,,
2411,ai_insights,36.0,2025-07-12
2166,export,50.0,
2279,ai_insights,22.0,2024-11-12
2626,reports,,2025-08-15
4501,analytics,16.0,2024-11-23
4257,dashboard,25.0,2024-02-07
1912,export,21.0,01-10-2024
4199,export,,2024-04-17
1977,reports,16.0,08/19/2024
3624,dashboard,8.0,2024-08-15
1223,ai_insights,40.0,2025-07-29
1551,ai_insights,50.0,2024-11-24
457,analytics,35.0,2025-05-26
4766,analytics,36.0,2024-06-21
1836,export,6.0,2025-11-08
1719,export,44.0,2025-08-31
1525,dashboard,46.0,2025-07-18
3089,analytics,34.0,04/15/2025
2022,dashboard,4.0,12-07-2024
1959,export,5.0,09/26/2024
1877,analytics,2.0,2025-03-09
3971,analytics,50.0,2024-04-25
1445,reports,13.0,
4093,analytics,49.0,2025-07-31
3574,dashboard,6.0,2024-08-28
3787,reports,39.0,2025-11-24
4298,analytics,30.0,2025-05-08
202,dashboard,30.0,2025-10-01
1561,reports,6.0,2024-12-27
2576,analytics,32.0,2025-12-29
4791,analytics,16.0,2024-04-26
3174,reports,28.0,2025-03-03
2294,export,13.0,2024-07-06
3263,export,23.0,2025-01-29
52,export,7.0,2024-04-02
4493,analytics,49.0,2025-12-13
3435,ai_insights,25.0,2025-07-01
2921,reports,30.0,2025-07-17
3080,export,35.0,2025-08-16
1529,analytics,47.0,05-02-2024
2463,analytics,37.0,2024-04-30
2038,export,36.0,2024-01-15
1642,analytics,2.0,2025-08-04
2366,analytics,27.0,2024-12-10
4002,export,25.0,2024-11-02
980,dashboard,34.0,2024-03-01
3163,analytics,49.0,2025-07-10
613,ai_insights,33.0,2024-12-11
3103,analytics,15.0,2025-04-06
1185,ai_insights,22.0,
1632,analytics,6.0,2024-08-01
849,dashboard,16.0,2024-09-19
3863,reports,5.0,02/19/2024
3056,ai_insights,46.0,09-07-2025
4137,dashboard,37.0,2024-07-29
3835,analytics,45.0,2024-02-21
4985,export,28.0,2024-05-13
3665,dashboard,31.0,2024-02-01
1648,ai_insights,29.0,2024-11-05
3602,reports,4.0,2024-08-24
3982,reports,,2025-01-01
3068,ai_insights,,2025-06-01
2173,export,34.0,
1731,export,12.0,2024-10-26
2957,export,41.0,2024-08-23
3879,analytics,43.0,16-11-2025
573,ai_insights,48.0,12/08/2024
3792,reports,37.0,09-12-2024
1308,export,22.0,05/03/2024
3141,export,13.0,2024-10-13
392,export,25.0,2025-10-28
3471,reports,32.0,05/15/2025
2249,reports,14.0,2024-01-15
1938,ai_insights,19.0,2025-09-03
532,ai_insights,9.0,
2276,reports,25.0,2025-12-25
3757,ai_insights,44.0,2025-12-24
748,dashboard,,2025-11-15
1986,analytics,40.0,2024-11-18
934,dashboard,4.0,2024-12-31
1926,reports,15.0,18-01-2024
3,dashboard,42.0,05/22/2025
3543,analytics,40.0,2025-07-12
4913,reports,21.0,2024-10-11
2554,dashboard,19.0,08/29/2024
2044,export,44.0,2024-08-15
3488,reports,12.0,2025-06-03
368,export,36.0,2024-03-21
2818,ai_insights,24.0,2024-07-20
2992,export,22.0,2024-11-15
360,ai_insights,30.0,2024-07-23
1831,export,5.0,2025-03-04
1696,analytics,,2024-09-22
4891,dashboard,4.0,2025-06-23
1966,analytics,17.0,2025-11-03
1871,analytics,22.0,2024-05-28
3260,dashboard,9.0,2024-02-24
1635,analytics,11.0,2024-07-29
3307,ai_insights,20.0,03/01/2024
963,analytics,27.0,24-03-2025
1871,reports,17.0,10/27/2025
4677,export,36.0,06/06/2024
2652,ai_insights,41.0,2025-12-12
1710,ai_insights,23.0,2024-01-06
4054,ai_insights,24.0,2024-07-22
3459,dashboard,47.0,2025-06-02
2226,analytics,4.0,2024-12-15
4838,dashboard,24.0,2025-06-11
4196,ai_insights,12.0,2024-11-01
1858,dashboard,30.0,
4278,dashboard,,2025-09-29
1977,reports,5.0,2025-03-18
1753,dashboard,14.0,2024-02-06
1022,export,30.0,2024-06-29
1350,export,48.0,2024-12-04
58,reports,33.0,2025-11-16
84,reports,,11/26/2024
4164,ai_insights,34.0,2024-06-27
4789,ai_insights,11.0,2024-02-02
3490,ai_insights,26.0,2025-03-02
1211,analytics,15.0,2024-11-28
3898,reports,32.0,2025-01-18
4262,reports,3.0,2025-06-25
908,reports,31.0,2024-10-08
206,analytics,16.0,05-12-2024
2104,analytics,6.0,2025-03-01
3840,dashboard,49.0,2025-01-09
3470,ai_insights,27.0,2024-08-28
2393,analytics,40.0,08/20/2024
275,reports,,2024-02-02
1657,reports,41.0,2024-11-04
241,ai_insights,18.0,2025-04-10
1920,export,43.0,2024-09-23
4675,ai_insights,3.0,2024-09-28
2889,analytics,45.0,2025-06-04
4701,ai_insights,35.0,2024-02-24
28,analytics,25.0,2025-07-12
2293,dashboard,21.0,2025-09-08
3798,analytics,29.0,08/28/2024
2945,dashboard,24.0,
908,ai_insights,2.0,2025-10-07
4091,reports,2.0,2025-03-09
3713,export,29.0,2024-12-24
3715,ai_insights,,2025-11-25
4099,ai_insights,30.0,2024-09-04
2936,dashboard,11.0,06/13/2025
2194,export,49.0,2024-01-22
4600,export,43.0,2025-08-15
2710,analytics,40.0,08/23/2025
3580,analytics,31.0,2024-05-03
1875,ai_insights,24.0,07/23/2024
4422,reports,24.0,2024-12-05
4818,export,19.0,2024-10-23
3200,analytics,21.0,06/11/2024
3053,export,34.0,2025-08-30
527,analytics,49.0,2024-03-13
4086,export,49.0,
2460,export,37.0,2025-08-10
677,analytics,40.0,2024-08-07
1259,ai_insights,,2024-12-05
1203,export,44.0,2025-04-22
2106,analytics,7.0,2025-02-10
9,reports,31.0,2024-09-04
2081,analytics,6.0,2025-07-28
449,ai_insights,50.0,12/24/2024
3208,reports,17.0,2025-02-10
2935,reports,11.0,2025-06-18
3810,ai_insights,18.0,2025-12-09
2864,dashboard,1.0,06/01/2024
2111,export,5.0,2024-04-11
3047,ai_insights,23.0,2024-06-19
89,analytics,27.0,2024-11-19
3425,reports,3.0,11/23/2025
457,analytics,40.0,2025-09-04
3960,export,6.0,2025-03-29
4588,analytics,18.0,2025-04-08
1265,ai_insights,9.0,2024-11-25
377,dashboard,17.0,2025-03-15
83,dashboard,45.0,2024-04-07
4361,reports,2.0,2025-05-07
1685,export,31.0,2025-08-21
3604,reports,32.0,
1932,reports,38.0,2025-04-06
3303,analytics,14.0,2024-05-16
2994,reports,16.0,2025-12-05
4559,export,41.0,05/05/2024
1542,dashboard,39.0,2024-02-17
3897,reports,27.0,2024-09-24
4421,dashboard,15.0,2025-02-16
79,reports,12.0,
224,analytics,33.0,2025-07-15
2627,analytics,18.0,03/05/2024
4739,reports,19.0,2024-02-20
176,analytics,6.0,2024-09-16
2888,export,45.0,14-03-2024
1903,analytics,20.0,2024-12-18
3600,export,4.0,2025-07-24
1077,reports,6.0,12/07/2025
1809,ai_insights,42.0,2025-12-01
4903,export,16.0,2024-04-06
1925,analytics,25.0,2025-11-16
4696,reports,13.0,2025-09-25
4377,dashboard,19.0,2024-07-23
136,dashboard,5.0,2025-03-31
4387,export,25.0,2025-05-20
282,export,32.0,2025-05-25
3940,export,48.0,2024-12-31
1506,reports,32.0,2025-05-26
803,analytics,28.0,2024-05-02
1527,ai_insights,50.0,09-05-2024
2831,export,28.0,09/06/2025
2473,reports,48.0,2025-02-19
4260,analytics,19.0,2024-07-01
2484,ai_insights,46.0,2025-12-03
107,export,33.0,2025-03-20
3960,ai_insights,32.0,2025-03-29
1466,ai_insights,1.0,21-03-2024
1182,reports,39.0,2024-01-12
637,reports,32.0,2025-11-30
1978,analytics,37.0,10/31/2025
2001,analytics,25.0,
3403,ai_insights,38.0,2024-12-05
955,reports,4.0,2024-06-02
1647,ai_insights,,2024-11-27
4511,export,20.0,2025-12-20
2636,reports,35.0,09/28/2024
2201,analytics,10.0,2025-08-12
4058,dashboard,33.0,2024-11-05
423,export,50.0,2025-12-17
56,ai_insights,14.0,2025-08-02
1485,analytics,41.0,2024-11-16
4355,ai_insights,21.0,2024-03-18
543,analytics,8.0,2025-06-01
1152,reports,29.0,2025-01-14
1237,ai_insights,5.0,2024-10-25
675,ai_insights,47.0,2025-12-24
141,ai_insights,,2025-03-05
1822,reports,11.0,2025-08-09
454,dashboard,18.0,12/14/2024
1163,ai_insights,8.0,2024-07-07
1803,reports,5.0,2024-06-19
242,analytics,6.0,2025-11-05
3426,dashboard,43.0,2025-09-19
287,dashboard,49.0,2024-02-28
1628,analytics,30.0,2024-12-03
415,dashboard,13.0,2024-04-29
3415,dashboard,19.0,2024-02-27
4259,dashboard,16.0,2024-03-01
4437,ai_insights,19.0,2024-11-20
2901,reports,41.0,2025-12-07
522,reports,28.0,2024-10-05
3323,reports,50.0,2025-06-08
460,reports,10.0,2025-04-04
2715,analytics,24.0,2024-02-11
869,reports,22.0,03/11/2025
2903,reports,50.0,2025-01-01
3670,dashboard,30.0,2024-10-30
3543,analytics,25.0,2024-01-18
4695,export,22.0,2025-07-09
1935,analytics,24.0,2024-03-10
4762,reports,38.0,2024-01-31
4508,dashboard,17.0,11/10/2025
2445,dashboard,33.0,08/31/2024
2147,export,16.0,2024-09-03
4652,dashboard,25.0,2025-02-17
38,export,9.0,2025-01-08
2820,analytics,11.0,01/01/2025
206,ai_insights,38.0,2024-06-23
4399,ai_insights,22.0,2025-06-20
2021,dashboard,18.0,2025-12-06
520,dashboard,50.0,2025-03-06
4034,export,22.0,11/15/2024
1544,export,38.0,08-12-2025
3065,dashboard,7.0,2024-06-14
1753,analytics,8.0,08/17/2024
2635,ai_insights,15.0,2024-07-08
4474,export,16.0,2024-03-31
3641,export,,
2186,reports,15.0,01/12/2025
2170,reports,27.0,2024-04-13
3926,export,45.0,2025-06-12
1536,dashboard,37.0,2024-11-20
409,export,35.0,31-03-2025
1166,export,41.0,04/04/2024
2229,ai_insights,9.0,2024-11-18
2411,export,17.0,2025-06-23
1346,analytics,4.0,2025-05-04
3157,reports,23.0,2025-03-08
3376,dashboard,46.0,11/12/2025
4221,reports,,2024-07-20
2495,ai_insights,18.0,2024-03-18
4960,ai_insights,32.0,05/02/2025
4452,export,,2024-11-09
1461,analytics,40.0,2025-10-17
2523,reports,10.0,06/15/2024
283,analytics,8.0,2025-02-21
4714,export,45.0,05/10/2024
2967,dashboard,34.0,2024-04-07
3340,analytics,21.0,2025-02-10
1195,reports,16.0,2025-09-10
4248,export,15.0,2025-09-16
1125,ai_insights,46.0,2024-08-15
1049,dashboard,49.0,10/15/2024
1199,reports,38.0,
3757,dashboard,44.0,2025-08-26
741,reports,38.0,2024-06-05
1158,reports,23.0,2024-11-13
2160,analytics,,08/14/2024
1146,analytics,43.0,07-11-2024
625,ai_insights,36.0,2024-06-25
322,dashboard,36.0,2025-12-11
3189,reports,27.0,2024-01-04
4584,reports,16.0,
3501,dashboard,44.0,2024-10-14
3982,reports,16.0,2024-10-01
1242,analytics,7.0,07/05/2024
4090,export,21.0,2024-12-31
4824,dashboard,5.0,06/13/2025
3453,export,31.0,04/26/2025
1548,reports,39.0,10/17/2025
4100,ai_insights,,2025-10-15
588,ai_insights,6.0,2025-09-29
173,dashboard,43.0,2024-02-22
3723,export,48.0,2024-12-08
3932,ai_insights,26.0,2024-10-31
1526,export,12.0,2024-10-12
3605,reports,24.0,2024-11-08
2699,dashboard,46.0,08/25/2024
4124,analytics,1.0,2025-10-18
4047,analytics,42.0,2025-10-09
1649,analytics,24.0,08/04/2024
1152,dashboard,28.0,02/21/2025
4717,dashboard,19.0,2024-12-30
2200,dashboard,25.0,2025-10-28
4728,export,38.0,2024-06-29
3331,ai_insights,14.0,29-09-2024
4235,analytics,50.0,2024-09-29
4018,export,40.0,2024-04-19
3124,reports,47.0,04-03-2024
4129,analytics,3.0,08/23/2025
753,ai_insights,50.0,07-04-2025
657,export,46.0,2025-01-11
4392,analytics,28.0,2025-10-02
4754,export,43.0,
1324,analytics,1.0,2025-09-29
623,reports,25.0,2025-04-30
2308,analytics,36.0,2024-10-06
752,analytics,49.0,2025-12-26
1265,ai_insights,18.0,2025-01-25
4521,analytics,12.0,2024-05-29
417,reports,17.0,2024-01-02
2752,dashboard,41.0,13-04-2025
1886,reports,11.0,2025-06-22
436,ai_insights,17.0,2025-08-15
2222,ai_insights,49.0,2024-09-07
3420,reports,,2025-05-14
4194,analytics,7.0,2025-12-20
4022,dashboard,14.0,09/23/2025
231,ai_insights,7.0,2024-02-12
4431,analytics,,2024-08-05
2220,export,50.0,2025-05-11
4596,dashboard,22.0,2024-09-24
2782,dashboard,12.0,2025-04-23
4892,analytics,41.0,2025-06-07
4263,dashboard,15.0,2025-04-23
474,reports,11.0,2024-10-20
2842,analytics,,10/29/2025
3436,reports,46.0,2024-10-19
1623,reports,15.0,2024-04-29
3976,ai_insights,22.0,07/08/2025
3453,dashboard,40.0,2025-11-21
4980,analytics,5.0,2025-10-03
652,analytics,33.0,2025-05-09
1210,analytics,4.0,2024-09-02
3218,ai_insights,,2024-01-13
4667,analytics,45.0,2024-12-03
3005,analytics,47.0,09/22/2025
3591,ai_insights,19.0,2025-01-24
987,dashboard,49.0,2025-08-17
3427,export,11.0,2024-02-02
1467,analytics,29.0,2025-08-18
3504,export,14.0,2024-06-07
4060,export,7.0,2024-11-23
4247,reports,,2024-11-14
146,analytics,50.0,2024-07-24
4757,dashboard,7.0,2024-11-25
2919,export,3.0,2025-11-21
3197,export,46.0,2025-06-28
2381,reports,33.0,2025-10-07
2032,dashboard,1.0,2024-09-16
818,export,27.0,2024-04-24
1876,reports,15.0,2024-12-09
1288,ai_insights,10.0,2025-12-25
2118,export,10.0,2025-02-08
2072,reports,27.0,2025-07-09
3452,reports,19.0,2025-08-19
754,ai_insights,8.0,2024-02-20
2840,reports,30.0,2024-11-04
1142,dashboard,19.0,2025-09-25
866,reports,11.0,26-04-2024
2888,dashboard,8.0,2024-04-28
2210,export,43.0,2024-11-14
1541,export,19.0,2025-11-04
912,analytics,48.0,2025-12-06
667,reports,34.0,2024-06-08
1980,export,,2025-12-14
159,export,47.0,03/29/2025
4750,ai_insights,26.0,2025-01-24
3679,dashboard,5.0,07/15/2024
1240,dashboard,2.0,07/13/2025
2915,analytics,15.0,2025-10-30
4980,reports,26.0,
3471,analytics,47.0,2024-03-30
4116,ai_insights,16.0,2024-08-05
3442,dashboard,10.0,2024-12-22
954,dashboard,47.0,2024-01-08
2460,export,37.0,2024-05-01
2843,export,40.0,10/23/2025
1595,dashboard,14.0,
999,reports,21.0,2025-09-08
4964,ai_insights,16.0,04/23/2025
2942,analytics,50.0,2025-09-15
1944,ai_insights,37.0,2025-08-12
480,analytics,2.0,2025-10-02
259,ai_insights,14.0,11/30/2025
144,analytics,6.0,2024-03-23
2114,analytics,29.0,2025-08-19
2261,dashboard,11.0,2025-05-15
4483,reports,27.0,2025-08-02
317,reports,32.0,2025-09-30
2941,reports,35.0,2025-07-12
2521,reports,46.0,12/17/2025
763,export,2.0,02/25/2025
3773,ai_insights,23.0,2025-01-25
4816,analytics,32.0,06-01-2024
3596,analytics,48.0,2025-10-31
4821,export,12.0,2024-01-05
3475,export,35.0,11/07/2025
3890,export,36.0,2025-05-18
764,export,29.0,2024-03-01
234,export,23.0,2025-03-06
483,ai_insights,24.0,2024-09-21
1161,reports,1.0,2024-04-18
1237,ai_insights,33.0,2025-04-13
1829,analytics,35.0,2024-12-17
1355,ai_insights,25.0,2025-05-07
4053,reports,20.0,2024-10-16
1221,dashboard,22.0,2025-01-12
4258,analytics,4.0,2025-03-27
1509,export,14.0,2025-06-01
4192,export,41.0,2025-01-20
3466,ai_insights,21.0,2024-12-11
1922,dashboard,36.0,2025-01-05
1815,export,44.0,2024-11-30
1877,ai_insights,,2024-05-05
2179,dashboard,4.0,2024-12-11
4175,dashboard,7.0,12/29/2024
3914,dashboard,34.0,2025-12-10
3887,analytics,6.0,2024-03-31
457,analytics,9.0,2024-08-29
437,analytics,10.0,2024-07-12
3544,analytics,23.0,2024-11-01
3230,reports,,2024-02-28
3009,ai_insights,48.0,2024-04-11
956,dashboard,19.0,2025-12-04
1159,reports,44.0,08/24/2025
4658,reports,31.0,2024-12-20
3285,ai_insights,5.0,
1054,dashboard,26.0,2025-04-20
4135,dashboard,37.0,2025-06-21
3903,ai_insights,49.0,2025-03-05
881,reports,18.0,
346,analytics,34.0,2024-01-24
339,dashboard,44.0,07/12/2024
4622,dashboard,18.0,12/21/2024
3112,ai_insights,39.0,2025-05-25
3050,export,33.0,2024-06-30
4410,dashboard,12.0,26-06-2024
4639,export,28.0,2025-09-14
1279,export,44.0,07/18/2024
1609,ai_insights,20.0,11/08/2024
3394,analytics,25.0,2025-12-21
636,ai_insights,39.0,2025-09-05
4068,export,30.0,2024-11-14
1150,ai_insights,26.0,2024-09-09
2117,dashboard,15.0,2024-09-07
1750,export,13.0,2024-10-20
1232,analytics,,04/23/2025
4302,dashboard,21.0,2024-11-21
3529,analytics,50.0,30-10-2024
2566,ai_insights,23.0,10/18/2025
1453,analytics,24.0,01-06-2024
4471,analytics,48.0,2025-12-08
4709,reports,20.0,2024-11-22
887,export,,2025-03-23
1833,dashboard,10.0,2024-12-11
3775,dashboard,11.0,2025-10-22
1282,ai_insights,29.0,2025-07-12
4984,export,1.0,04/11/2024
4667,export,,2024-06-11
3621,analytics,20.0,2025-04-26
812,analytics,42.0,2024-05-25
4394,reports,1.0,2024-04-12
490,analytics,36.0,2025-09-26
765,ai_insights,48.0,2024-03-19
3179,reports,8.0,2025-02-21
2220,reports,35.0,10/05/2024
1857,analytics,27.0,2024-08-07
4,ai_insights,18.0,2024-10-11
1787,export,34.0,2024-05-16
677,reports,3.0,2024-03-25
3870,ai_insights,24.0,2025-04-06
4782,reports,32.0,2025-08-08
4766,reports,,2025-07-13
2234,analytics,2.0,2025-03-29
1181,analytics,27.0,2024-07-23
2926,export,50.0,2024-12-30
981,reports,22.0,2024-09-23
2891,analytics,50.0,04/03/2024
1895,analytics,18.0,
933,reports,1.0,2024-06-30
2810,reports,20.0,2025-11-07
1493,export,44.0,2024-02-13
2925,ai_insights,1.0,2024-10-29
2928,reports,46.0,2025-07-04
1102,analytics,44.0,2024-04-15
1024,analytics,41.0,2024-06-01
2535,export,15.0,05/01/2025
2922,dashboard,20.0,2024-04-27
1691,ai_insights,14.0,16-03-2025
4561,export,7.0,2024-01-15
1443,export,21.0,2024-08-02
2235,ai_insights,13.0,14-04-2025
3575,export,45.0,2024-04-02
4834,analytics,33.0,2025-11-11
3971,analytics,39.0,2025-01-24
1911,analytics,25.0,2024-04-13
2066,reports,,2024-06-05
1375,analytics,45.0,2024-11-06
4879,reports,15.0,2025-02-06
303,reports,6.0,2025-03-10
1321,analytics,17.0,2025-06-08
1901,analytics,3.0,2025-12-07
122,ai_insights,41.0,2024-01-31
2641,ai_insights,43.0,2024-09-30
653,reports,15.0,2024-07-23
2252,dashboard,35.0,2024-06-30
549,ai_insights,19.0,2025-10-20
4141,export,,2024-05-20
2443,ai_insights,33.0,2024-01-22
3952,analytics,24.0,2024-09-05
4663,export,15.0,01/29/2025
787,analytics,18.0,2024-01-22
3969,reports,30.0,2024-06-01
3441,export,44.0,2024-03-14
2203,reports,44.0,2025-04-09
159,dashboard,38.0,2024-06-15
489,analytics,25.0,2025-06-21
1744,dashboard,2.0,2024-10-25
2304,reports,43.0,2024-07-22
2745,reports,46.0,06-03-2024
1134,dashboard,12.0,2025-08-30
2182,export,12.0,2025-10-10
4611,dashboard,2.0,2025-03-18
523,analytics,32.0,07/05/2024
231,analytics,18.0,
1468,dashboard,,31-01-2024
2072,reports,31.0,2024-10-24
687,dashboard,42.0,2025-10-29
1591,analytics,25.0,2025-05-04
2340,export,,2024-09-20
1340,ai_insights,13.0,2025-09-18
4891,reports,28.0,2025-02-26
3073,analytics,10.0,2025-03-16
4823,dashboard,21.0,2025-12-09
2631,dashboard,21.0,2025-06-12
2524,analytics,10.0,03/21/2024
4383,dashboard,45.0,2024-10-16
4582,reports,9.0,2024-06-21
3705,ai_insights,,2025-07-05
2347,reports,,2025-11-20
2516,ai_insights,37.0,2024-02-23
3103,dashboard,35.0,2025-08-17
2569,analytics,26.0,2024-05-28
636,ai_insights,,2025-04-27
1469,dashboard,35.0,2025-03-02
4479,reports,4.0,2025-11-27
2519,dashboard,46.0,2024-11-11
88,ai_insights,48.0,06/05/2025
2142,ai_insights,8.0,2024-02-18
2164,ai_insights,15.0,2024-06-02
1943,reports,26.0,2024-11-04
1646,analytics,22.0,
3014,dashboard,46.0,2025-09-10
2749,analytics,35.0,2024-05-03
3732,reports,50.0,12/06/2024
4111,export,26.0,2025-05-14
3122,export,27.0,2024-06-11
4921,reports,30.0,2025-04-14
3319,reports,40.0,2024-04-01
35,export,1.0,2024-01-29
1685,export,12.0,
2408,analytics,18.0,2024-03-13
4020,ai_insights,7.0,
1750,dashboard,45.0,2025-03-18
709,dashboard,38.0,
4417,reports,2.0,2025-02-01
3331,dashboard,44.0,
2877,ai_insights,41.0,2025-09-30
3186,export,7.0,2025-06-17
3638,dashboard,21.0,2025-11-26
2310,dashboard,16.0,2024-01-23
3958,reports,6.0,09-08-2025
3162,dashboard,16.0,2025-03-08
1027,export,37.0,2024-08-04
2350,analytics,32.0,2024-08-24
2185,dashboard,12.0,2025-03-07
1062,analytics,,2024-03-26
4521,dashboard,43.0,2024-08-20
1361,export,27.0,11/28/2024
4053,ai_insights,27.0,2024-12-13
4222,analytics,43.0,2024-03-31
4565,reports,6.0,2025-12-12
3179,analytics,37.0,2025-01-29
1833,dashboard,18.0,2024-02-16
3893,reports,4.0,2024-09-15
738,dashboard,32.0,2025-02-21
2939,ai_insights,11.0,2025-04-30
4984,dashboard,30.0,
3185,reports,10.0,21-08-2025
278,ai_insights,1.0,2025-01-09
3544,analytics,19.0,2025-07-24
2091,dashboard,18.0,2025-11-17
