user_id,signup_date,plan_type,country,industry,acquisition_channel
612,2024-12-18,free,FR,Education,facebook
613,04/19/2024,Free,JP,Finance,organic
614,2024-09-19,Free,DE,Education,linkedin
615,2024-11-27,Free,AU,Education,organic
616,2024-06-05,Paid,US,Healthcare,facebook
617,2024-06-27,PAID,IN,Healthcare,referral
618,2024-11-15,PAID,JP,Tech,organic
619,2024-11-07,paid,FR,Healthcare,google
620,2024-05-21,PAID,DE,Healthcare,referral
621,2024-11-29,free,JP,Tech,referral
622,2024-11-03,FREE,US,Education,facebook
623,,Paid,FR,Tech,facebook
624,2024-07-26,Free,US,Education,linkedin
625,2024-04-23,PAID,IN,Manufacturing,linkedin
626,06/02/2024,Free,JP,Finance,google
627,2024-03-06,FREE,DE,Healthcare,referral
628,2024-12-01,Paid,AU,Retail,google
629,2024-06-18,paid,FR,Healthcare,google
630,2024-11-20,Free,US,Finance,facebook
631,2024-09-13,Paid,US,Tech,google
632,,free,IN,Tech,google
633,10/18/2024,Free,US,Retail,organic
634,2024-04-02,Free,AU,Manufacturing,
635,2024-01-03,FREE,US,Finance,linkedin
636,2024-09-07,FREE,DE,Education,linkedin
637,2024-08-07,paid,FR,Tech,referral
638,,paid,CA,Finance,linkedin
639,2024-09-28,free,US,Finance,referral
640,2024-06-25,paid,DE,Education,organic
641,2024-01-24,Paid,DE,Healthcare,linkedin
642,2024-03-09,paid,DE,Finance,organic
643,2024-07-25,free,DE,Education,linkedin
644,2024-10-28,Free,DE,Tech,linkedin
645,2024-05-10,FREE,IN,Tech,organic
646,2024-01-11,Paid,GB,Healthcare,google
647,2024-05-09,Free,US,Tech,google
648,2024-02-21,Free,GB,Finance,google
649,2024-02-23,paid,DE,Manufacturing,google
650,2024-09-11,PAID,DE,Healthcare,linkedin
651,2024-07-02,FREE,US,Education,facebook
652,2024-04-16,free,US,Tech,organic
653,,FREE,JP,Healthcare,facebook
654,17-03-2024,FREE,JP,Manufacturing,facebook
655,2024-05-11,Paid,IN,Finance,referral
656,02/21/2024,Paid,CA,Healthcare,google
657,2024-06-09,free,AU,Retail,linkedin
658,2024-12-05,PAID,IN,Education,google
659,2024-02-17,Free,IN,Retail,google
660,2024-08-21,Paid,FR,Healthcare,facebook
661,2024-03-26,free,FR,Retail,referral
662,2024-10-29,paid,GB,Manufacturing,google
663,2024-07-02,Free,GB,Retail,organic
664,02/27/2024,Free,CA,Tech,organic
665,2024-01-07,FREE,US,Healthcare,google
666,2024-09-22,Free,FR,Healthcare,facebook
667,2024-05-07,paid,CA,Manufacturing,facebook
668,10/12/2024,FREE,DE,Education,linkedin
669,09/15/2024,free,FR,Manufacturing,referral
670,2024-06-13,FREE,GB,Retail,facebook
671,2024-11-25,Free,US,Retail,linkedin
672,2024-10-20,Paid,JP,Finance,organic
673,2024-09-11,,AU,Tech,organic
674,2024-01-19,,AU,Finance,organic
675,05-11-2024,FREE,AU,Healthcare,google
676,2024-06-23,Free,DE,Education,referral
677,2024-11-13,PAID,FR,Retail,linkedin
678,2024-02-19,Paid,IN,Finance,referral
679,2024-05-29,free,GB,Tech,
680,2024-09-09,paid,GB,Retail,google
681,2024-04-10,paid,AU,Healthcare,linkedin
682,2024-04-07,paid,CA,Finance,
683,2024-12-10,Paid,IN,Finance,linkedin
684,2024-09-15,FREE,AU,Finance,facebook
685,2024-10-26,FREE,GB,Retail,referral
686,2024-03-06,PAID,AU,Manufacturing,referral
687,02-08-2024,Free,IN,Tech,facebook
688,24-06-2024,free,CA,Tech,organic
689,12/24/2024,PAID,US,Tech,google
690,2024-10-10,PAID,FR,Tech,referral
691,2024-12-10,FREE,AU,Education,facebook
692,2024-11-22,PAID,FR,Finance,linkedin
693,19-10-2024,Paid,AU,Healthcare,facebook
694,2024-09-24,FREE,IN,Manufacturing,organic
695,,Free,US,Finance,google
696,03/15/2024,paid,DE,Retail,organic
697,2024-01-17,FREE,DE,Manufacturing,linkedin
698,2024-07-18,PAID,IN,Education,linkedin
699,2024-07-14,PAID,US,Healthcare,linkedin
700,,FREE,US,Education,linkedin
701,08/14/2024,PAID,CA,Finance,facebook
702,2024-11-04,Free,JP,Manufacturing,linkedin
703,2024-12-15,Free,DE,Healthcare,linkedin
704,,paid,IN,Finance,facebook
705,2024-05-10,free,DE,Retail,linkedin
706,2024-06-14,Paid,GB,Manufacturing,organic
707,2024-10-08,PAID,GB,Finance,organic
708,2024-04-04,Free,JP,Education,referral
709,2024-07-25,FREE,GB,Healthcare,organic
710,2024-07-03,PAID,GB,Manufacturing,google
711,2024-11-28,paid,US,Retail,google
712,10-11-2024,FREE,FR,Manufacturing,google
713,14-07-2024,Paid,CA,Tech,
714,2024-05-24,PAID,JP,Healthcare,facebook
715,2024-08-16,Free,CA,Education,organic
716,2024-02-19,FREE,JP,Education,google
717,2024-12-09,paid,US,Retail,referral
718,12/25/2024,PAID,GB,Retail,facebook
719,2024-02-06,PAID,JP,Education,referral
720,2024-02-14,PAID,GB,Tech,organic
721,26-04-2024,PAID,GB,Tech,linkedin
722,2024-06-10,FREE,DE,Finance,referral
723,2024-02-02,Free,JP,Retail,linkedin
724,2024-02-24,Free,IN,Healthcare,facebook
725,2024-08-12,Free,DE,Healthcare,referral
726,2024-04-22,PAID,GB,Finance,referral
727,12/12/2024,paid,CA,Tech,facebook
728,2024-10-11,PAID,IN,Finance,facebook
729,2024-02-13,paid,DE,Healthcare,google
730,11/26/2024,free,CA,Tech,organic
731,2024-05-09,FREE,IN,Tech,referral
732,2024-10-08,paid,FR,Manufacturing,referral
733,2024-10-24,FREE,IN,Tech,facebook
734,2024-02-21,Free,US,Education,facebook
735,2024-06-17,FREE,IN,Education,organic
736,10-06-2024,paid,US,Tech,facebook
737,2024-12-30,paid,FR,Tech,linkedin
738,06/18/2024,Paid,AU,Manufacturing,linkedin
739,2024-02-25,paid,GB,Healthcare,
740,2024-04-10,FREE,AU,Manufacturing,linkedin
741,01/10/2024,PAID,JP,Manufacturing,linkedin
742,2024-01-19,PAID,DE,Education,organic
743,2024-07-06,paid,US,Finance,
744,2024-09-18,FREE,JP,Healthcare,referral
745,2024-11-10,Free,US,Manufacturing,linkedin
746,16-10-2024,FREE,DE,Tech,facebook
747,2024-07-02,free,AU,Healthcare,linkedin
748,2024-04-29,Paid,AU,Education,organic
749,08/20/2024,paid,AU,Manufacturing,facebook
750,2024-09-23,PAID,JP,Retail,linkedin
751,2024-03-30,FREE,FR,Manufacturing,referral
752,2024-04-24,Paid,FR,Finance,facebook
753,2024-11-05,paid,IN,Manufacturing,
754,2024-09-20,free,CA,Tech,facebook
755,2024-03-01,PAID,FR,Retail,referral
756,2024-12-11,FREE,JP,Finance,facebook
757,2024-01-12,free,DE,Healthcare,
758,01/21/2024,Free,FR,Healthcare,linkedin
759,21-09-2024,FREE,GB,Tech,
760,25-05-2024,Paid,AU,Retail,facebook
761,2024-07-29,FREE,AU,Manufacturing,linkedin
762,2024-05-15,PAID,FR,Retail,referral
763,2024-04-27,free,CA,Healthcare,google
764,2024-09-15,free,IN,Finance,referral
765,2024-11-10,free,GB,Finance,linkedin
766,07-03-2024,FREE,AU,Manufacturing,organic
767,2024-09-24,paid,DE,Tech,referral
768,2024-09-03,Free,CA,Education,organic
769,2024-09-01,Free,IN,Manufacturing,organic
770,2024-10-05,FREE,AU,Education,linkedin
771,2024-09-23,Paid,US,Manufacturing,linkedin
772,2024-03-20,PAID,US,Tech,google
773,2024-07-06,paid,FR,Finance,facebook
774,2024-10-12,Paid,US,Manufacturing,referral
775,2024-10-22,FREE,DE,Education,linkedin
776,2024-04-27,free,CA,Healthcare,referral
777,2024-07-24,free,CA,Finance,organic
778,2024-11-21,Free,GB,Education,facebook
779,2024-08-10,paid,US,Healthcare,google
780,15-07-2024,PAID,DE,Finance,referral
781,30-01-2024,Paid,IN,Retail,facebook
782,,paid,AU,Manufacturing,google
783,,FREE,AU,Retail,referral
784,2024-01-19,free,FR,Retail,facebook
785,2024-07-23,FREE,AU,Finance,linkedin
786,,FREE,JP,Education,referral
787,13-10-2024,paid,US,Education,
788,2024-04-09,Free,DE,Finance,facebook
789,2024-09-16,Paid,CA,Education,google
790,19-09-2024,PAID,IN,Manufacturing,facebook
791,2024-07-12,Paid,GB,Finance,linkedin
792,10/27/2024,paid,JP,Healthcare,referral
793,2024-04-22,Paid,GB,Manufacturing,referral
794,2024-09-21,paid,DE,Retail,referral
795,2024-07-23,FREE,DE,Tech,
796,2024-08-31,paid,US,Finance,linkedin
797,15-12-2024,free,US,Healthcare,google
798,2024-05-15,FREE,DE,Manufacturing,referral
799,2024-02-24,PAID,FR,Retail,google
800,,Free,DE,Tech,facebook
801,2024-06-10,Paid,FR,Manufacturing,google
802,2024-09-18,free,FR,Retail,google
803,2024-08-04,Paid,CA,Healthcare,referral
804,2024-03-30,Paid,FR,Healthcare,organic
805,2024-01-07,Free,FR,Retail,organic
806,2024-05-12,Paid,FR,Tech,linkedin
807,2024-06-24,Free,JP,Finance,linkedin
808,2024-07-09,paid,AU,Retail,organic
809,2024-10-21,paid,US,Education,facebook
810,2024-07-14,Free,AU,Education,referral
811,2024-03-31,Paid,GB,Manufacturing,referral
812,10/14/2024,FREE,AU,Tech,facebook
813,04/20/2024,Free,JP,Retail,facebook
814,2024-05-13,Paid,DE,Tech,organic
815,,FREE,CA,Education,linkedin
816,2024-11-28,Paid,JP,Education,facebook
817,2024-09-18,Free,FR,Healthcare,linkedin
818,2024-08-25,FREE,CA,Manufacturing,google
819,2024-06-21,paid,GB,Finance,referral
820,2024-06-24,PAID,CA,Tech,organic
821,2024-11-26,PAID,FR,Retail,referral
822,2024-08-18,free,FR,Healthcare,organic
823,2024-12-04,free,US,Tech,google
824,2024-02-22,PAID,JP,Finance,referral
825,,free,IN,Tech,google
826,2024-03-20,Paid,AU,Retail,organic
827,2024-05-25,free,GB,Manufacturing,facebook
828,,Paid,FR,Tech,referral
829,03-10-2024,FREE,GB,Tech,
830,2024-10-29,PAID,CA,Retail,google
831,2024-09-30,free,US,Manufacturing,referral
832,2024-07-06,free,CA,Finance,referral
833,2024-03-10,FREE,US,Finance,
834,2024-09-01,PAID,AU,Manufacturing,referral
835,2024-01-04,Paid,US,Finance,linkedin
836,2024-11-26,paid,FR,Manufacturing,google
837,2024-05-02,Paid,JP,Finance,google
838,09/29/2024,free,FR,Manufacturing,referral
839,2024-02-26,PAID,DE,Healthcare,facebook
840,2024-04-06,free,FR,Tech,referral
841,2024-05-24,free,GB,Healthcare,linkedin
842,2024-01-08,Paid,GB,Tech,organic
843,2024-08-25,free,US,Tech,linkedin
844,,FREE,FR,Manufacturing,facebook
845,04/08/2024,paid,IN,Tech,referral
846,2024-12-31,paid,JP,Finance,google
847,2024-01-18,FREE,IN,Tech,referral
848,2024-04-16,Paid,DE,Finance,facebook
849,2024-01-22,Free,IN,Manufacturing,google
850,2024-06-01,free,CA,Retail,linkedin
851,2024-08-10,PAID,DE,Manufacturing,organic
852,2024-05-04,PAID,IN,Education,organic
853,2024-07-09,paid,CA,Tech,referral
854,22-06-2024,free,US,Finance,
855,2024-03-19,Free,AU,Manufacturing,linkedin
856,2024-10-12,PAID,US,Finance,facebook
857,2024-12-18,paid,US,Tech,organic
858,2024-08-12,paid,US,Tech,linkedin
859,2024-10-05,PAID,GB,Retail,referral
860,2024-10-10,Paid,AU,Education,google
861,2024-10-04,,AU,Healthcare,referral
862,2024-07-13,PAID,GB,Tech,referral
863,2024-02-02,paid,FR,Finance,linkedin
864,2024-09-11,Paid,AU,Retail,organic
865,2024-06-13,free,DE,Tech,linkedin
866,2024-03-07,Free,CA,Finance,google
867,2024-01-17,PAID,CA,Healthcare,linkedin
868,2024-10-29,free,IN,Manufacturing,facebook
869,2024-04-16,Free,FR,Finance,referral
870,2024-02-01,Paid,DE,Manufacturing,organic
871,01/30/2024,FREE,JP,Retail,google
872,2024-06-04,free,GB,Retail,referral
873,2024-09-29,FREE,CA,Tech,linkedin
874,2024-04-01,FREE,GB,Healthcare,facebook
875,2024-12-11,free,US,Manufacturing,linkedin
876,2024-10-08,FREE,JP,Retail,referral
877,14-08-2024,Paid,FR,Education,google
878,2024-11-20,FREE,CA,Tech,organic
879,2024-07-11,Paid,GB,Education,referral
880,17-08-2024,,US,Tech,google
881,,FREE,DE,Healthcare,referral
882,2024-06-03,Free,GB,Education,facebook
883,,PAID,DE,Finance,linkedin
884,19-10-2024,Free,GB,Manufacturing,organic
885,2024-03-11,free,FR,Tech,google
886,2024-06-02,FREE,FR,Finance,organic
887,2024-06-15,FREE,CA,Finance,organic
888,2024-01-20,free,US,Education,organic
889,2024-06-20,paid,IN,Education,google
890,2024-04-26,FREE,US,Retail,google
891,2024-07-14,PAID,IN,Manufacturing,organic
892,2024-06-16,FREE,JP,Manufacturing,linkedin
893,20-07-2024,free,JP,Finance,referral
894,2024-07-20,PAID,AU,Healthcare,organic
895,2024-10-07,PAID,JP,Finance,facebook
896,2024-03-10,PAID,FR,Tech,
897,2024-10-14,free,GB,Retail,organic
898,2024-08-08,free,AU,Manufacturing,google
899,2024-08-04,PAID,AU,Education,referral
900,2024-06-05,PAID,US,Tech,facebook
901,23-01-2024,paid,US,Manufacturing,referral
902,2024-02-13,Free,US,Manufacturing,referral
903,,Free,US,Healthcare,
904,2024-01-12,free,AU,Healthcare,facebook
905,2024-05-12,FREE,AU,Manufacturing,organic
906,2024-01-10,Free,IN,Manufacturing,
907,2024-05-25,paid,FR,Healthcare,organic
908,2024-01-05,paid,DE,Finance,organic
909,,paid,JP,Healthcare,linkedin
910,17-09-2024,Paid,JP,Retail,organic
911,2024-09-29,PAID,GB,Tech,facebook
912,2024-01-12,Paid,AU,Education,linkedin
913,2024-03-21,PAID,GB,Healthcare,organic
914,2024-09-13,Paid,FR,Retail,linkedin
915,16-01-2024,free,GB,Manufacturing,facebook
916,2024-07-20,PAID,GB,Tech,organic
917,11/09/2024,paid,CA,Retail,google
918,06-08-2024,Paid,FR,Retail,facebook
919,2024-04-15,free,AU,Healthcare,referral
920,12/27/2024,paid,GB,Manufacturing,referral
921,16-10-2024,free,CA,Retail,facebook
922,2024-03-15,Paid,DE,Tech,referral
923,22-11-2024,free,FR,Healthcare,facebook
924,2024-01-14,PAID,US,Tech,google
925,2024-04-28,Free,DE,Tech,facebook
926,2024-09-01,PAID,AU,Retail,organic
927,04/04/2024,free,US,Healthcare,organic
928,2024-01-17,Paid,CA,Finance,linkedin
929,09-12-2024,free,FR,Healthcare,referral
930,08/12/2024,Paid,IN,Retail,referral
931,2024-08-06,PAID,DE,Healthcare,facebook
932,09-11-2024,FREE,IN,Manufacturing,referral
933,08/21/2024,FREE,US,Tech,organic
934,2024-01-21,free,FR,Finance,google
935,07/22/2024,Paid,AU,Finance,facebook
936,2024-05-30,Free,DE,Retail,referral
937,2024-08-19,FREE,JP,Education,organic
938,2024-12-22,Paid,DE,Tech,linkedin
939,,Free,CA,Manufacturing,referral
940,2024-06-14,FREE,CA,Finance,
941,2024-02-16,paid,DE,Education,google
942,2024-07-15,Free,IN,Healthcare,google
943,2024-01-23,free,AU,Manufacturing,referral
944,2024-04-01,Paid,GB,Education,referral
945,2024-08-16,free,CA,Education,
946,,Free,IN,Retail,organic
947,2024-09-12,,GB,Retail,referral
948,2024-05-01,Paid,DE,Finance,linkedin
949,2024-11-03,PAID,GB,Tech,organic
950,2024-04-16,paid,FR,Education,facebook
951,2024-01-17,Paid,JP,Tech,linkedin
952,2024-01-26,FREE,FR,Manufacturing,organic
953,2024-12-04,Free,FR,Healthcare,organic
954,03-07-2024,Paid,JP,Finance,google
955,07/13/2024,Free,AU,Education,
956,2024-03-03,PAID,IN,Healthcare,organic
957,2024-04-17,Free,FR,Finance,linkedin
958,05-11-2024,Paid,GB,Healthcare,referral
959,2024-06-11,paid,CA,Healthcare,linkedin
960,2024-09-11,paid,IN,Tech,facebook
961,2024-04-29,free,DE,Manufacturing,organic
962,,FREE,FR,Healthcare,organic
963,11-11-2024,Paid,IN,Finance,organic
964,2024-11-22,Paid,US,Manufacturing,organic
965,2024-06-06,free,JP,Finance,google
966,2024-06-23,free,CA,Retail,google
967,22-06-2024,paid,GB,Tech,referral
968,2024-09-03,Paid,CA,Healthcare,organic
969,30-07-2024,PAID,CA,Tech,facebook
970,2024-06-10,,JP,Manufacturing,referral
971,2024-06-18,paid,DE,Education,organic
972,05/23/2024,PAID,AU,Healthcare,google
973,2024-03-25,Free,IN,Tech,facebook
974,2024-06-10,Free,US,Retail,referral
975,2024-07-09,FREE,CA,Finance,facebook
976,2024-02-27,free,IN,Tech,organic
977,2024-01-13,free,GB,Tech,linkedin
978,2024-09-04,paid,FR,Education,facebook
979,02/20/2024,free,JP,Healthcare,facebook
980,2024-08-23,free,US,Retail,google
981,2024-01-23,Free,FR,Finance,organic
982,2024-01-24,paid,US,Retail,facebook
983,2024-06-08,free,FR,Tech,organic
984,2024-09-29,Free,DE,Retail,google
985,2024-05-20,free,IN,Healthcare,organic
986,2024-10-08,PAID,FR,Manufacturing,google
987,2024-02-06,paid,FR,Finance,google
988,29-08-2024,paid,AU,Retail,referral
989,2024-07-19,PAID,US,Tech,organic
990,06/19/2024,Free,US,Retail,linkedin
991,02/17/2024,paid,AU,Education,referral
992,2024-12-16,paid,FR,Manufacturing,google
993,03/14/2024,Paid,AU,Manufacturing,linkedin
994,2024-12-06,Paid,DE,Healthcare,facebook
995,2024-02-03,paid,AU,Education,facebook
996,2024-06-27,Free,DE,Finance,referral
997,2024-02-24,PAID,IN,Tech,
998,2024-10-29,Free,CA,Finance,linkedin
999,2024-06-23,Paid,DE,Retail,
1000,2024-06-24,FREE,AU,Finance,organic
1001,10/20/2024,Paid,US,Healthcare,
1002,2024-08-15,FREE,IN,Retail,linkedin
1003,2024-11-01,PAID,GB,Finance,referral
1004,2024-02-16,free,IN,Retail,organic
1005,2024-08-19,paid,IN,Tech,organic
1006,2024-06-11,Paid,GB,Healthcare,facebook
1007,25-06-2024,paid,IN,Tech,linkedin
1008,2024-02-01,free,US,Education,organic
1009,2024-07-02,free,GB,Healthcare,referral
1010,2024-10-29,Paid,CA,Retail,facebook
1011,2024-10-06,free,GB,Education,
1012,07/03/2024,free,FR,Healthcare,organic
1013,,FREE,JP,Retail,linkedin
1014,2024-12-02,free,US,Education,facebook
1015,07/31/2024,PAID,AU,Healthcare,linkedin
1016,2024-09-17,Paid,FR,Retail,linkedin
1017,2024-08-05,FREE,DE,Healthcare,linkedin
1018,29-07-2024,free,DE,Tech,facebook
1019,2024-12-26,free,AU,Finance,organic
1020,26-09-2024,Paid,FR,Retail,google
1021,09/24/2024,PAID,IN,Tech,organic
1022,2024-12-08,PAID,CA,Manufacturing,facebook
1023,,Free,US,Healthcare,google
1024,2024-08-28,Paid,AU,Tech,google
1025,2024-01-19,PAID,US,Retail,google
1026,2024-05-13,FREE,US,Tech,referral
1027,,Free,US,Retail,facebook
1028,2024-03-05,Paid,CA,Retail,referral
1029,2024-05-23,FREE,FR,Tech,google
1030,2024-10-29,paid,FR,Retail,referral
1031,2024-12-24,Free,DE,Tech,referral
1032,2024-03-15,Paid,AU,Retail,facebook
1033,2024-05-01,free,US,Finance,linkedin
1034,2024-06-25,free,JP,Retail,
1035,2024-07-23,Free,DE,Finance,referral
1036,2024-07-18,paid,FR,Education,referral
1037,2024-08-17,free,AU,Healthcare,google
1038,2024-11-22,Paid,GB,Healthcare,google
1039,2024-02-20,PAID,JP,Healthcare,google
1040,2024-12-10,PAID,GB,Tech,organic
1041,2024-04-02,,FR,Finance,referral
1042,,paid,JP,Retail,google
1043,2024-12-16,Paid,FR,Tech,facebook
1044,2024-01-13,FREE,DE,Manufacturing,organic
1045,28-12-2024,Free,US,Retail,linkedin
1046,2024-11-27,FREE,DE,Retail,referral
1047,2024-05-30,Paid,DE,Tech,
1048,20-12-2024,Paid,FR,Education,referral
1049,2024-02-07,Paid,JP,Education,facebook
1050,12-05-2024,paid,IN,Healthcare,linkedin
1051,2024-04-12,paid,US,Finance,linkedin
1052,2024-08-08,PAID,IN,Tech,organic
1053,2024-01-18,Paid,IN,Tech,referral
1054,,free,IN,Healthcare,
1055,2024-05-16,PAID,FR,Education,google
1056,,Paid,GB,Tech,facebook
1057,2024-02-05,,AU,Education,facebook
1058,2024-09-03,Paid,JP,Tech,facebook
1059,2024-07-24,Free,AU,Healthcare,
1060,2024-06-23,PAID,JP,Tech,
1061,2024-10-10,Free,IN,Finance,facebook
1062,2024-02-24,FREE,IN,Tech,google
1063,2024-04-07,Free,FR,Finance,google
1064,2024-10-03,paid,CA,Retail,organic
1065,,Free,US,Manufacturing,referral
1066,2024-11-30,FREE,AU,Tech,google
1067,2024-02-06,Free,JP,Education,organic
1068,2024-11-12,free,AU,Finance,linkedin
1069,26-01-2024,Free,JP,Tech,referral
1070,2024-10-29,Free,US,Tech,google
1071,2024-11-11,Paid,US,Tech,linkedin
1072,2024-12-13,Free,AU,Manufacturing,organic
1073,2024-04-19,paid,GB,Education,google
1074,2024-03-13,PAID,JP,Tech,google
1075,04-05-2024,FREE,AU,Tech,linkedin
1076,2024-03-21,free,DE,Manufacturing,google
1077,2024-02-15,Paid,CA,Tech,facebook
1078,2024-08-31,PAID,AU,Retail,google
1079,02-05-2024,FREE,JP,Manufacturing,referral
1080,2024-09-12,Paid,JP,Finance,linkedin
1081,2024-10-12,FREE,JP,Retail,referral
1082,2024-10-03,Free,GB,Retail,organic
1083,,FREE,JP,Tech,
1084,2024-08-30,free,CA,Tech,referral
1085,2024-05-25,paid,DE,Retail,facebook
1086,27-01-2024,Free,FR,Manufacturing,facebook
1087,02/06/2024,Paid,AU,Manufacturing,referral
1088,12/12/2024,Free,JP,Tech,organic
1089,2024-05-01,paid,IN,Education,google
1090,2024-10-26,free,AU,Manufacturing,facebook
1091,2024-08-20,PAID,AU,Finance,referral
1092,02-07-2024,free,DE,Finance,referral
1093,2024-01-31,Paid,GB,Education,referral
1094,2024-06-24,FREE,JP,Education,google
1095,2024-03-28,free,DE,Finance,linkedin
1096,2024-09-24,Paid,GB,Finance,organic
1097,2024-08-07,Paid,DE,Retail,linkedin
1098,29-10-2024,Free,IN,Finance,organic
1099,21-01-2024,Free,IN,Education,organic
1100,09/02/2024,Free,US,Finance,referral
1101,2024-02-12,,GB,Tech,facebook
1102,2024-04-21,free,IN,Tech,
1103,2024-06-05,Free,IN,Retail,referral
1104,03/11/2024,PAID,GB,Education,google
1105,2024-11-20,PAID,AU,Finance,organic
1106,2024-01-17,FREE,AU,Healthcare,facebook
1107,2024-06-20,paid,CA,Retail,organic
1108,2024-07-06,paid,CA,Education,organic
1109,2024-12-26,free,DE,Finance,referral
1110,2024-05-02,FREE,JP,Finance,facebook
1111,2024-06-13,Paid,IN,Manufacturing,facebook
1112,,Paid,FR,Retail,
1113,2024-03-03,Paid,CA,Manufacturing,organic
1114,10-12-2024,free,US,Finance,facebook
1115,2024-08-22,Free,IN,Retail,facebook
1116,2024-02-09,Free,JP,Finance,referral
1117,2024-04-14,Paid,GB,Manufacturing,linkedin
1118,04-10-2024,Paid,JP,Finance,google
1119,2024-01-11,FREE,JP,Manufacturing,linkedin
1120,2024-07-29,Paid,US,Manufacturing,facebook
1121,2024-12-22,Paid,IN,Finance,organic
1122,2024-06-05,Paid,GB,Retail,google
1123,2024-01-25,FREE,US,Manufacturing,google
1124,2024-12-30,FREE,FR,Retail,organic
1125,2024-12-07,free,US,Education,google
1126,2024-10-21,free,JP,Education,organic
1127,2024-01-18,Free,IN,Tech,google
1128,2024-03-24,Free,DE,Retail,linkedin
1129,15-03-2024,free,US,Healthcare,google
1130,06-10-2024,Paid,AU,Retail,referral
1131,2024-10-20,Paid,FR,Manufacturing,organic
1132,02-09-2024,Free,FR,Manufacturing,google
1133,,Free,CA,Manufacturing,organic
1134,2024-06-16,Free,IN,Healthcare,referral
1135,2024-02-12,FREE,DE,Retail,google
1136,2024-09-08,FREE,DE,Retail,google
1137,2024-03-16,Paid,IN,Healthcare,referral
1138,,Paid,AU,Retail,referral
